company_key,symbol,company_archetype,canonical_metric,metric_applicability,comparison_scope,period_type,period_start,period_end,dimensions,semantic_key,semantic_key_inputs,av_semantic_key,sec_semantic_key,av_observation_id,sec_observation_id,av_observation_id_inputs,sec_observation_id_inputs,av_endpoint,av_field,av_value,av_unit,av_raw_file,sec_taxonomy,sec_candidate_concepts,sec_selected_concept,sec_value,sec_unit,sec_form,sec_accession,sec_filed_at,sec_raw_file,normalization_rule,absolute_difference,relative_difference,comparison_status,rationale,source_status_original,manual_notes
NYSE:CAT,CAT,capital_goods_manufacturing,balance.total_equity,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_18d9a2a60bca9fa2cda0c488,"{""canonical_metric"":""balance.total_equity"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_18d9a2a60bca9fa2cda0c488,sem_18d9a2a60bca9fa2cda0c488,obs_1bebed4142061a063575ecc6,obs_12bf705db28fd59e562f1c9a,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalShareholderEquity"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_18d9a2a60bca9fa2cda0c488"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_18d9a2a60bca9fa2cda0c488"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalShareholderEquity,21318000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,StockholdersEquity:missing; StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest:present,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,21318000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest by form/end/duration/unit; latest filed observation wins,MATCH,StockholdersEquity: concept absent
NYSE:CAT,CAT,capital_goods_manufacturing,balance.total_equity,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_18fc1c105c37505d4c2eb39c,"{""canonical_metric"":""balance.total_equity"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_18fc1c105c37505d4c2eb39c,sem_18fc1c105c37505d4c2eb39c,obs_87a0024e7ec844749571750c,obs_2d5abfc9920dfc81b920f079,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalShareholderEquity"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_18fc1c105c37505d4c2eb39c"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_18fc1c105c37505d4c2eb39c"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalShareholderEquity,18660000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,StockholdersEquity:missing; StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest:present,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18660000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest by form/end/duration/unit; latest filed observation wins,MATCH,StockholdersEquity: concept absent
NYSE:CAT,CAT,capital_goods_manufacturing,balance.total_debt,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_7d9a1429ed22bf2dab8c2b99,"{""canonical_metric"":""balance.total_debt"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_7d9a1429ed22bf2dab8c2b99,sem_7d9a1429ed22bf2dab8c2b99,obs_8b8d90decbe9256804bc4d24,obs_6f25c5ce29e9e5f1ecb032b6,"{""endpoint"":""BALANCE_SHEET"",""field"":""shortLongTermDebtTotal"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_7d9a1429ed22bf2dab8c2b99"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_7d9a1429ed22bf2dab8c2b99"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,shortLongTermDebtTotal,43330000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,LongTermDebtAndFinanceLeaseObligationsCurrent:missing; LongTermDebtCurrent:missing; ShortTermBorrowings:present; LongTermDebtAndFinanceLeaseObligationsNoncurrent:missing; LongTermDebtNoncurrent:present; LongTermDebt:missing; CurrentDebt:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,,,COMPOSITE_REQUIRED,SEC total debt requires explicit component formula; no configured debt component formula was complete,REQUIRES_COMPOSITION,"LongTermDebtAndFinanceLeaseObligationsCurrent + LongTermDebtAndFinanceLeaseObligationsNoncurrent missing LongTermDebtAndFinanceLeaseObligationsCurrent,LongTermDebtAndFinanceLeaseObligationsNoncurrent; LongTermDebtCurrent + LongTermDebtNoncurrent + ShortTermBorrowings missing LongTermDebtCurrent; CurrentDebt + LongTermDebtNoncurrent missing CurrentDebt; LongTermDebt + ShortTermBorrowings missing LongTermDebt"
NYSE:CAT,CAT,capital_goods_manufacturing,balance.total_debt,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_c3eaf2beeac002bb4c528dd7,"{""canonical_metric"":""balance.total_debt"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_c3eaf2beeac002bb4c528dd7,sem_c3eaf2beeac002bb4c528dd7,obs_3b9c46133759ec2b6b93762d,obs_908abfbc43375e04036bebbb,"{""endpoint"":""BALANCE_SHEET"",""field"":""shortLongTermDebtTotal"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_c3eaf2beeac002bb4c528dd7"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_c3eaf2beeac002bb4c528dd7"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,shortLongTermDebtTotal,43066000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,LongTermDebtAndFinanceLeaseObligationsCurrent:missing; LongTermDebtCurrent:missing; ShortTermBorrowings:present; LongTermDebtAndFinanceLeaseObligationsNoncurrent:missing; LongTermDebtNoncurrent:present; LongTermDebt:missing; CurrentDebt:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,,,COMPOSITE_REQUIRED,SEC total debt requires explicit component formula; no configured debt component formula was complete,REQUIRES_COMPOSITION,"LongTermDebtAndFinanceLeaseObligationsCurrent + LongTermDebtAndFinanceLeaseObligationsNoncurrent missing LongTermDebtAndFinanceLeaseObligationsCurrent,LongTermDebtAndFinanceLeaseObligationsNoncurrent; LongTermDebtCurrent + LongTermDebtNoncurrent + ShortTermBorrowings missing LongTermDebtCurrent,LongTermDebtNoncurrent,ShortTermBorrowings; CurrentDebt + LongTermDebtNoncurrent missing CurrentDebt,LongTermDebtNoncurrent; LongTermDebt + ShortTermBorrowings missing LongTermDebt,ShortTermBorrowings"
NYSE:CAT,CAT,capital_goods_manufacturing,cashflow.operating_cash_flow,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_f4a75d201880f3de38f509f2,"{""canonical_metric"":""cashflow.operating_cash_flow"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_f4a75d201880f3de38f509f2,sem_f4a75d201880f3de38f509f2,obs_d386c8d159fb250ff5a9a3e9,obs_ea94d9fda0af65a4e5cfc34a,"{""endpoint"":""CASH_FLOW"",""field"":""operatingCashflow"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_cash_flow.txt"",""semantic_key"":""sem_f4a75d201880f3de38f509f2"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""NetCashProvidedByUsedInOperatingActivities"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_f4a75d201880f3de38f509f2"",""source_system"":""SEC_COMPANYFACTS""}",CASH_FLOW,operatingCashflow,11739000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_cash_flow.txt,us-gaap,NetCashProvidedByUsedInOperatingActivities:present,NetCashProvidedByUsedInOperatingActivities,11739000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected NetCashProvidedByUsedInOperatingActivities by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,cashflow.operating_cash_flow,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_2ca8c119c1059d654bbab864,"{""canonical_metric"":""cashflow.operating_cash_flow"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_2ca8c119c1059d654bbab864,sem_2ca8c119c1059d654bbab864,obs_99971ad7518f931703237f75,obs_9fd8a4bdc5c2392085b33e2b,"{""endpoint"":""CASH_FLOW"",""field"":""operatingCashflow"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_cash_flow.txt"",""semantic_key"":""sem_2ca8c119c1059d654bbab864"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""NetCashProvidedByUsedInOperatingActivities"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_2ca8c119c1059d654bbab864"",""source_system"":""SEC_COMPANYFACTS""}",CASH_FLOW,operatingCashflow,1870000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_cash_flow.txt,us-gaap,NetCashProvidedByUsedInOperatingActivities:present,NetCashProvidedByUsedInOperatingActivities,1870000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected NetCashProvidedByUsedInOperatingActivities by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,cashflow.capital_expenditure,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_7463cd2d3ca8db278ff77aae,"{""canonical_metric"":""cashflow.capital_expenditure"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_7463cd2d3ca8db278ff77aae,sem_7463cd2d3ca8db278ff77aae,obs_6369046ea208e9fdeb975fdc,obs_48922b4865df55e8dc1213b8,"{""endpoint"":""CASH_FLOW"",""field"":""capitalExpenditures"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_cash_flow.txt"",""semantic_key"":""sem_7463cd2d3ca8db278ff77aae"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""PaymentsToAcquirePropertyPlantAndEquipment"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_7463cd2d3ca8db278ff77aae"",""source_system"":""SEC_COMPANYFACTS""}",CASH_FLOW,capitalExpenditures,1465000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_cash_flow.txt,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment:present; PaymentsToAcquireProductiveAssets:present; CapitalExpendituresIncurredButNotYetPaid:missing,PaymentsToAcquirePropertyPlantAndEquipment,2821000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,preserve_source_sign_explain_only,1356000000,0.4806806097128677773839064162,MISMATCH,selected PaymentsToAcquirePropertyPlantAndEquipment by form/end/duration/unit; latest filed observation wins,DIFFERENT,
NYSE:CAT,CAT,capital_goods_manufacturing,cashflow.capital_expenditure,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_6e436f242604bd214cdd902c,"{""canonical_metric"":""cashflow.capital_expenditure"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_6e436f242604bd214cdd902c,sem_6e436f242604bd214cdd902c,obs_aa1cd8d101ad9358db3adea0,obs_02a3355e55da2f1053698b33,"{""endpoint"":""CASH_FLOW"",""field"":""capitalExpenditures"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_cash_flow.txt"",""semantic_key"":""sem_6e436f242604bd214cdd902c"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""PaymentsToAcquirePropertyPlantAndEquipment"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_6e436f242604bd214cdd902c"",""source_system"":""SEC_COMPANYFACTS""}",CASH_FLOW,capitalExpenditures,323000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_cash_flow.txt,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment:present; PaymentsToAcquireProductiveAssets:present; CapitalExpendituresIncurredButNotYetPaid:missing,PaymentsToAcquirePropertyPlantAndEquipment,728000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,preserve_source_sign_explain_only,405000000,0.5563186813186813186813186813,MISMATCH,selected PaymentsToAcquirePropertyPlantAndEquipment by form/end/duration/unit; latest filed observation wins,DIFFERENT,
NYSE:CAT,CAT,capital_goods_manufacturing,earnings.diluted_eps,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_071a59dd6be065698e314788,"{""canonical_metric"":""earnings.diluted_eps"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_071a59dd6be065698e314788,sem_071a59dd6be065698e314788,obs_1853dcf67193e5f0fc34429e,obs_997f6c1e6837d59016ff7d7d,"{""endpoint"":""EARNINGS"",""field"":""reportedEPS"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_earnings.txt"",""semantic_key"":""sem_071a59dd6be065698e314788"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""EarningsPerShareDiluted"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_071a59dd6be065698e314788"",""source_system"":""SEC_COMPANYFACTS""}",EARNINGS,reportedEPS,19.03,USD/share,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_earnings.txt,us-gaap,EarningsPerShareDiluted:present,EarningsPerShareDiluted,18.81,USD/shares,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0.22,0.01156069364161849710982658960,MISMATCH,selected EarningsPerShareDiluted by form/end/duration/unit; latest filed observation wins; annualEarnings quarterly duplicate excluded when detected,DIFFERENT,
NYSE:CAT,CAT,capital_goods_manufacturing,earnings.diluted_eps,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_31db38657cdf1bf34af00ccb,"{""canonical_metric"":""earnings.diluted_eps"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_31db38657cdf1bf34af00ccb,sem_31db38657cdf1bf34af00ccb,obs_e1cdce89396471bd8726c053,obs_8eb5799ca1e02f7f3ea2a4bc,"{""endpoint"":""EARNINGS"",""field"":""reportedEPS"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_earnings.txt"",""semantic_key"":""sem_31db38657cdf1bf34af00ccb"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""EarningsPerShareDiluted"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_31db38657cdf1bf34af00ccb"",""source_system"":""SEC_COMPANYFACTS""}",EARNINGS,reportedEPS,5.54,USD/share,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_earnings.txt,us-gaap,EarningsPerShareDiluted:present,EarningsPerShareDiluted,5.47,USD/shares,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0.07,0.01263537906137184115523465704,MISMATCH,selected EarningsPerShareDiluted by form/end/duration/unit; latest filed observation wins,DIFFERENT,
